sigla;nome;cred_aula;cred_trabalho;ch_total
SSC0530;Introducao a Sistemas de Informacao;2;0;30
SMA0143;Introducao a Teoria da Medida;4;0;60
SME0120;Introducao a Teoria das Probabilidades;4;0;60
SME0220;Introducao a Teoria das Probabilidades;4;0;60
SMA0192;Introducao a Topologia Diferencial;4;1;90
SSC0770;Introducao ao Desenvolvimento de Jogos Eletrônicos;4;2;120
SMA0125;Introducao ao Estudo das Singularidades de Aplicacoes Diferenciaveis;4;0;60
SMA0340;Introducao aos Estudos da Educacao;4;2;120
SMA0193;Introducao aos Grupos de Lie;4;0;60
SMA0344;Introducao aos Sistemas Dinâmicos;4;0;60
SSC0111;Laboratorio de Elementos de Logica Digital;2;0;30
SSC0901;Laboratorio de Engenharia de Seguranca;2;1;60
SSC0102;Laboratorio de Introducao a Ciencia de Computacao I;2;2;90
SSC0502;Laboratorio de Introducao a Ciencia de Computacao I;2;2;90
SSC0601;Laboratorio de Introducao a Ciencia de Computacao I;2;1;60
SSC0801;Laboratorio de Introducao a Ciencia de Computacao I;2;2;90
SME0215;Laboratorio de Otimizacao;4;2;120
SMA0372;Lingua Brasileira de Sinais para Licenciatura;2;1;60
SSC0300;Linguagens de Programacao e Aplicacoes;2;0;30
SME0346;Matematica;4;1;90
SMA0112;Matematica Aplicada;4;0;60
SMA0508;Matematica Discreta;2;0;30
SMA0180;Matematica Discreta I;4;0;60
SMA0503;Matematica Discreta I;4;0;60
SMA0181;Matematica Discreta II;4;0;60
SME0343;Matematica para Arquitetura I;3;1;75
SME0344;Matematica para Arquitetura II;3;1;75
SME0819;Matrizes Aplicadas a Estatistica;4;0;60
SMA0505;Matrizes, Vetores e Geometria Analitica;4;0;60
SME0251;Mecânica dos Fluidos Computacional I;4;2;120
SME0253;Mecânica dos Fluidos Computacional II;4;2;120
SMA0379;Mecânica Quântica para Matematicos;4;2;120
SMA0360;Medida e Integracao;4;0;60
SME0254;Metodo dos Elementos Finitos Aplicados a Mecânica dos Fluidos;4;0;60
SME0813;Metodologia Cientifica;4;0;60
SME0825;Metodologia Cientifica I;2;2;90
SME0826;Metodologia Cientifica II;2;2;90
SMA0365;Metodologia de Ensino de Matematica I;4;0;60
SMA0366;Metodologia de Ensino de Matematica II;4;0;60
SMA0346;Metodologia de Pesquisa em Educacao Matematica;4;0;60
SME0205;Metodos do Calculo Numerico I;4;0;60
SSC0129;Metodos e Tecnicas para Analise e Projeto de Sistemas Reativos;3;0;45
SSC0722;Metodos e Tecnicas para Analise e Projeto de Sistemas Reativos;3;1;75
SME0810;Metodos Nao Parametricos;4;0;60
SME0204;Metodos Numericos;4;1;90
SME0305;Metodos Numericos e Computacionais I;4;0;60
SME0306;Metodos Numericos e Computacionais II;4;0;60
SME0202;Metodos Numericos em Equacoes Diferenciais;4;2;120
SME0301;Metodos Numericos para Engenharia I;3;0;45
SME0302;Metodos Numericos para Engenharia II;3;0;45
SME0250;Metodos Numericos para Geracao de Malhas;4;2;120
SSC0116;Microprocessadores e Microcomputadores I;4;0;60
SME0879;Mineracao de dados representados por grafos;4;2;120
SME0878;Mineracao Estatistica de Dados;4;2;120
SSC0160;Modelagem e Simulacao de Sistemas Computacionais;3;2;105
SME0271;Modelagem Geometrica;4;0;60
SME0242;Modelagem Matematica;2;1;60
SSC0621;Modelagem Orientada a Objetos;2;1;60
SME0823;Modelos de Regressao e Aprendizado  Supervisionado II;4;1;90
SME0820;Modelos de Regressao e Aprendizado Supervisionado I;4;1;90
SME0812;Modelos Lineares;4;0;60
SME0264;Modelos Lineares Generalizados;4;0;60
SSC0511;Organizacao de Computadores Digitais;4;0;60
SSC0112;Organizacao de Computadores Digitais I;4;1;90
SSC0610;Organizacao de Computadores Digitais I;4;0;60
SSC0902;Organizacao e Arquitetura de Computadores;4;1;90
SME0213;Otimizacao Inteira;4;2;120
SME0211;Otimizacao Linear;4;2;120
SME0212;Otimizacao Nao Linear;4;2;120
SME0265;Planejamento de Experimentos;4;0;60
SME0816;Planejamento de Experimentos I;4;2;120
SME0817;Planejamento de Experimentos II;4;0;60
SMA0200;Pratica de Ensino de Geometria e Desenho Geometrico;4;4;180
SMA0186;Pratica de Ensino de Matematica I;3;4;165
SMA0187;Pratica de Ensino de Matematica II;3;4;165
SME0852;Pratica em Ciencia de Dados I;4;4;180
SME0853;Pratica em Ciencia de Dados III;4;4;180
SSC0109;Pratica em Logica Digital;2;1;60
SSC0119;Pratica em Organizacao de Computadores;2;1;60
SSC0108;Pratica em Sistemas Digitais;2;1;60
SSC0141;Pratica em Sistemas Operacionais;4;2;120
SME0800;Probabilidade I;4;0;60
SME0801;Probabilidade II;4;0;60
SME0121;Processos Estocasticos;4;0;60
SME0805;Processos Estocasticos;4;0;60
SSC0143;Programacao Concorrente;3;2;105
SSC0742;Programacao Concorrente;3;2;105
SSC0712;Programacao de Robôs Moveis;2;3;120
SME0110;Programacao Matematica;4;2;120
SME0210;Programacao Matematica;4;2;120
SME0610;Programacao Matematica;4;0;60
SSC0103;Programacao Orientada a Objetos;4;2;120
SSC0670;Projeto de Formatura I;0;6;180
SSC0674;Projeto de Formatura II;0;6;180
SME0285;Projeto de Graduacao;4;10;360
SME0880;Projeto de Graduacao em Estatistica I;4;10;360
SME0881;Projeto de Graduacao em Estatistica II;4;10;360
SSC0593;Projeto de Graduacao I;4;8;300
SSC0594;Projeto de Graduacao II;4;10;360
SSC0950;Projeto e Desenvolvimento de Software de Sistema;2;2;90
SSC0741;Projeto e Implementacao de Sistemas Embarcados I;3;3;135
SSC0710;Projeto e Implementacao de Sistemas Embarcados II;3;3;135
SSC0597;Projeto em Intercâmbio I;4;8;300
SSC0598;Projeto em Intercâmbio II;4;8;300
SSC0595;Projeto Empreendedor I;4;8;300
SSC0595;Projeto Empreendedor I;4;10;360
SSC0675;Projeto Empreendedor I;4;8;300
SSC0596;Projeto Empreendedor II;4;8;300
SSC0596;Projeto Empreendedor II;4;10;360
SSC0676;Projeto Empreendedor II;4;8;300
SME0270;Projeto Supervisionado ou de Graduacao;4;10;360
SSC0573;Projeto Supervisionado ou de Graduacao I;4;8;300
SSC0574;Projeto Supervisionado ou de Graduacao II;4;8;300
SME0130;Redes Complexas;4;2;120
SSC0144;Redes de Alto Desempenho;3;1;75
SSC0545;Redes de Alto Desempenho;2;1;60
SSC0142;Redes de Computadores;4;2;120
SSC0540;Redes de Computadores;4;2;120
SSC0641;Redes de Computadores;4;2;120
SSC0548;Redes Moveis;2;1;60
SSC0748;Redes Moveis;3;2;105
SSC0726;Reuso de Software;2;1;60
SSC0714;Robôs Moveis Autônomos;2;2;90
SSC0126;Seminarios Avancados de Engenharia de Software I;3;0;45
SSC0127;Seminarios Avancados de Engenharia de Software II;3;0;45
SME0102;Seminarios Avancados de Matematica Computacional I;3;0;45
SME0103;Seminarios Avancados de Matematica Computacional II;3;0;45
SSC0154;Seminarios Avancados em Sistemas Distribuidos e Programacao Concorrente I;3;0;45
SSC0155;Seminarios Avancados em Sistemas Distribuidos e Programacao Concorrente II;3;0;45
SME0111;Seminarios de Otimizacao I;3;0;45
SME0112;Seminarios de Otimizacao II;3;0;45
SSC0576;Seminarios em Computacao I;1;0;15
SSC0577;Seminarios em Computacao II;1;0;15
SSC0578;Seminarios em Computacao III;1;0;15
5500002;Seminarios em Gestao Organizacional;1;1;45
SSC0715;Sensores Inteligentes;2;3;120
SME0808;Series Temporais e Aprendizado Dinâmico;4;0;60
SME0255;Simulacao Computacional de Fluidos;4;2;120
SSC0528;Sistemas Colaborativos: Fundamentos e Aplicacoes;2;1;60
SSC0723;Sistemas Colaborativos: Fundamentos e Aplicacoes;2;0;30
SSC0745;Sistemas Computacionais de Tempo-Real;3;0;45
SSC0150;Sistemas Computacionais Distribuidos;3;0;45
SSC0543;Sistemas Computacionais Distribuidos;2;1;60
SSC0642;Sistemas Computacionais Distribuidos;4;1;90
SSC0904;Sistemas Computacionais Distribuidos;2;1;60
SSC0746;Sistemas Computacionais Tolerantes a Faltas;3;1;75
SSC0146;Sistemas de Computacao Tolerantes a Falhas;3;1;75
SSC0120;Sistemas de Informacao;2;1;60
SSC0622;Sistemas de Informacao;3;0;45
SSC0145;Sistemas de Processamento de Dados Em Tempo Real;3;1;75
SSC0118;Sistemas Digitais;2;1;60
SSC0529;Sistemas Educacionais Avancados;2;1;60
SSC0724;Sistemas Educacionais Avancados;3;0;45
SSC0740;Sistemas Embarcados;3;2;105
SME0252;Sistemas Esparsos e Computacao Paralela;4;0;60
SME0222;Sistemas Estocasticos;4;0;60
SSC0713;Sistemas Evolutivos e Aplicados a Robotica;2;2;90
SSC0953;Sistemas Open Source;2;2;90
SSC0140;Sistemas Operacionais I;4;2;120
SSC0541;Sistemas Operacionais I;4;2;120
SSC0640;Sistemas Operacionais I;4;2;120
SSC0743;Sistemas Operacionais II;3;2;105
SME0807;Tecnicas de Amostragem;4;0;60
SME0876;Teoria de Resposta ao Item;4;0;60
SSC0623;Teoria e Pratica dos Sistemas de Informacao;4;0;60
SMA0139;Teoria Elementar dos Numeros;4;0;60
SME0243;Teoria Espectral de Matrizes;4;0;60
SMA0136;Teoria Qualitativa de Equacoes Diferenciais Ordinarias;4;0;60
SSC0721;Teste e Inspecao de Software;2;1;60
SSC0159;Topicos Avancados em Computacao de Alto Desempenho;3;0;45
SSC0157;Topicos Avancados em Comunicacao;4;2;120
SSC0544;Topicos Avancados em Sistemas Distribuidos;2;0;30
SSC0171;Topicos Avancados em Sistemas Embarcados e Evolutivos;2;0;30
SMA0805;Topicos de Matematica;4;0;60
SME0273;Topicos de Matematica Aplicada I;4;0;60
SME0275;Topicos de Matematica Aplicada III;4;0;60
SMA0178;Topicos de Matematica Elementar e Estatistica;4;0;60
SMA0361;Topicos de Matematica I;4;0;60
SMA0362;Topicos de Matematica II;4;0;60
SMA0363;Topicos de Matematica III;4;0;60
SMA0364;Topicos de Matematica IV;4;0;60
SME0216;Topicos de Otimizacao Combinatoria;4;0;60
SME0274;Topicos em Matematica Aplicada II;4;0;60
SME0276;Topicos em Matematica Aplicada IV;4;0;60
SSC0123;Topicos Especiais em Engenharia de Software;3;0;45
SSC0523;Topicos Especiais em Engenharia de Software;2;0;30
SME0870;Topicos Especiais em Estatistica Aplicada I;4;0;60
SME0875;Topicos Especiais em Estatistica Aplicada II;4;0;60
SSC0115;Topicos Especiais em Hardware;3;0;45
SSC0147;Topicos Especiais em Sistemas de Computacao I;3;0;45
SSC0148;Topicos Especiais em Sistemas de Computacao II;3;0;45
SSC0149;Topicos Especiais em Sistemas de Computacao III;3;0;45
SMA0171;Topologia;4;1;90
SMA0359;Topologia Avancada;4;0;60
SSC0125;Verificacao, Validacao e Teste de Software;3;0;45
SSC0524;Verificacao, Validacao e Teste de Software;2;1;60
SME0803;Visualizacao e Exploracao de Dados;4;2;120
SME0854;Visualizacao para Ciencia de Dados;3;1;75
IEE0004;Aplicacoes da Energia Solar Fotovoltaica;2;1;60
IEE0003;Aplicacoes da Energia Solar Termica;2;1;60
IEE0007;Argilominerais em Bacias Sedimentares;2;0;30
IEE0006;Biomassa como Fonte de Energia;4;0;60
IEE0001;Economia da Energia;4;0;60
IEE0002;Gestao e Estrategia na Industria do Petroleo e do Gas Natural;4;0;60
IEE0005;Producao e Consumo de Combustiveis e o Meio Ambiente;4;0;60
4300227;A Fisica do Spin;2;0;30
4302360;Aceleradores de Particulas: Fundamentos e Aplicacoes;4;0;60
4300339;Acustica;4;0;60
4300265;Atividade de Cultura e Extensao: Divulgacao de Ciencias Fisicas e Naturais;4;2;120
4300380;Ciencia e Cultura;2;6;210
4300323;Ciencia e Tecnologia do Vacuo;6;0;90
4300157;Ciencia, Educacao e Linguagem;2;1;60
4300458;Complementos de Mecânica Classica;4;0;60
4305292;Cosmologia Fisica I;4;0;60
4305299;Cosmologia Fisica II;4;0;60
4300427;Dinâmica Estocastica;4;0;60
4300436;Efeitos Biologicos das Radiacoes Ionizantes e Nao Ionizantes;4;0;60
4300356;Elementos e Estrategia para o Ensino de Fisica;4;1;90
4300270;Eletricidade e Magnetismo I;4;0;60
4300271;Eletricidade e Magnetismo II;4;1;90
4305003;Eletrodinâmica I;4;0;60
4305004;Eletrodinâmica II;4;0;60
4300372;Eletromagnetismo;4;0;60
4300303;Eletromagnetismo I;6;0;90
4302303;Eletromagnetismo I;4;0;60
4300304;Eletromagnetismo II;4;0;60
4302304;Eletromagnetismo II;4;0;60
4300377;Evidencias Experimentais da Natureza Quântica da Radiacao e da Materia;4;0;60
4300405;Evolucao dos Conceitos da Fisica;2;0;30
4300417;Fenômenos Nao-lineares em Fisica: Introducao ao Caos Deterministico e Sistemas Dinâmicos;4;0;60
4300463;Fisica Aplicada;4;0;60
4300346;Fisica da Poluicao do Ar;4;0;60
4300437;Fisica das Radiacoes I;6;0;90
4300438;Fisica das Radiacoes II;6;0;90
4300340;Fisica de Coloides;4;0;60
4305106;Fisica de Particulas Elementares;6;0;90
4300159;Fisica do Calor;4;0;60
4300325;Fisica do Corpo Humano;4;0;60
4305110;Fisica do Estado Solido I;4;0;60
4305113;Fisica do Estado Solido II;4;0;60
4300351;Fisica do Meio Ambiente;2;0;30
4300502;Fisica dos Materiais;4;0;60
4305276;Fisica dos Sistemas Amorfos;6;0;90
4300355;Fisica e Tecnologia;2;0;30
4310255;Fisica Experimental;2;0;30
4323201;Fisica Experimental A;2;0;30
4323202;Fisica Experimental B;2;0;30
4323301;Fisica Experimental C;2;0;30
4323303;Fisica Experimental C;2;0;30
4300113;Fisica Experimental I;4;0;60
4302113;Fisica Experimental I;4;0;60
4300114;Fisica Experimental II;4;0;60
4302114;Fisica Experimental II;4;0;60
4300213;Fisica Experimental III;4;0;60
4302213;Fisica Experimental III;4;2;120
4300214;Fisica Experimental IV;4;0;60
4302214;Fisica Experimental IV;4;2;120
4300313;Fisica Experimental V;4;0;60
4302313;Fisica Experimental V;4;2;120
4300314;Fisica Experimental VI;4;0;60
4302314;Fisica Experimental VI;4;0;60
4320195;Fisica Geral e Experimental para Engenharia I;4;0;60
4300111;Fisica I;6;0;90
4302111;Fisica I;6;0;90
4310126;Fisica I;6;0;90
4310145;Fisica I;4;0;60
4323101;Fisica I;3;0;45
4310127;Fisica I para Quimica;4;0;60
4300112;Fisica II;6;0;90
4302112;Fisica II;6;0;90
4310137;Fisica II;6;0;90
4323102;Fisica II;2;0;30
4300211;Fisica III;6;0;90
4302211;Fisica III;6;0;90
4310245;Fisica III;4;0;60
4323203;Fisica III;4;0;60
4320301;Fisica III para Engenharia;4;0;60
4300212;Fisica IV;6;0;90
4302212;Fisica IV;6;0;90
4310250;Fisica IV;4;0;60
4323204;Fisica IV;4;0;60
4320402;Fisica IV para Engenharia;4;0;60
4310227;Fisica IV para Quimica;4;0;60
4300204;Fisica Matematica I;6;0;90
4302204;Fisica Matematica I;4;0;60
4300307;Fisica Matematica II;4;0;60
4302307;Fisica Matematica II;4;0;60
4300322;Fisica Matematica III;4;0;60
4302322;Fisica Matematica III;4;0;60
4300375;Fisica Moderna I;4;1;90
4300376;Fisica Moderna II;4;1;90
4300234;Fisica no Ensino Fundamental;2;0;30
4300412;Fisica Nuclear de Altas Energias;4;0;60
4310190;Fisica para Ciencias Biologicas;4;2;120
4320292;Fisica para Engenharia Eletrica I I I;6;0;90
4320293;Fisica para Engenharia Eletrica I V;6;0;90
4320196;Fisica para Engenharia II;4;0;60
4310181;Fisica para Farmacia;4;0;60
4310183;Fisica para Farmacia;3;0;45
4302311;Fisica Quântica;4;0;60
4300311;Fisica V;6;0;90
4300151;Fundamentos de Mecânica;4;0;60
4300156;Gravitacao;2;0;30
4300429;Grupos e Tensores;4;0;60
4300409;Grupos e Tensores Aplicados a Ciencia dos Materiais;4;0;60
4305343;Informacao Quântica e Ruidos Quânticos;4;0;60
4300430;Introducao a Cosmologia Fisica;4;0;60
4300231;Introducao a Epistemologia das Ciencias;2;0;30
4300425;Introducao a Espectroscopia;4;0;60
4300100;Introducao a Fisica;6;0;90
4300345;Introducao a Fisica Atmosferica;4;0;60
4300315;Introducao a Fisica Atômica e Molecular;4;0;60
4300218;Introducao a Fisica Computacional I;2;2;90
4300318;Introducao a Fisica Computacional II;2;2;90
4305300;Introducao a fisica de hadrons;4;0;60
4300422;Introducao a Fisica de Particulas Elementares;4;0;60
4300326;Introducao a Fisica de Plasmas e Fusao Nuclear;4;0;60
4300402;Introducao a Fisica do Estado Solido;4;0;60
4300406;Introducao a Fisica Nuclear;4;0;60
4300423;Introducao a Microscopia Eletrônica;4;0;60
4302506;Introducao a Nanociencia e Nanotecnologia;4;0;60
4300328;Introducao a optica II;4;0;60
4300327;Introducao a otica Moderna;4;2;120
4300491;Introducao a Pesquisa em Ensino de Fisica;2;0;30
4300215;Introducao a Pratica da Informatica;6;0;90
4300337;Introducao a Relatividade;4;0;60
4300433;Introducao a Relatividade Geral;4;0;60
4300264;Introducao a Tecnicas Computacionais em Fisica Experimental;6;0;90
4302330;Introducao a Tecnicas de Monte Carlo para Simulacao de Processos Fisicos;4;0;60
4305107;Introducao a Teoria Quântica de Campos I;4;0;60
4305828;Introducao a Teoria Quântica de Campos II;4;0;60
4300320;Introducao ao Caos;4;0;60
4300152;Introducao as Medidas em Fisica;4;0;60
4300428;Introducao as Reacoes Nucleares;4;0;60
4303326;Laboratorio de Aplicacao de Circuitos Digitais e Microprocessadores em Instrumentacao para Fisica Experimental;4;0;60
4300373;Laboratorio de Eletromagnetismo;4;0;60
4310256;Laboratorio de Fisica;2;0;30
4310115;Laboratorio de Fisica I;2;0;30
4320303;Laboratorio de Fisica III para Engenharia;2;0;30
4320404;Laboratorio de Fisica IV para Engenharia;2;0;30
4320198;Laboratorio de Fisica para Engenharia II;2;0;30
4310112;Laboratorio de Fisica para Licenciatura em Geociencias;2;0;30
4300254;Laboratorio de Mecânica;2;0;30
4300330;Lasers e Aplicacoes;4;0;60
4300232;Linguagem de Programacao Cientifica e Tecnicas Eficientes de Programacao;3;0;45
4300153;Mecânica;4;1;90
4310192;Mecânica;4;0;60
4305005;Mecânica Classica;4;0;60
4300255;Mecânica dos Corpos Rigidos e dos Fluidos;4;2;120
4300324;Mecânica dos Fluidos;4;0;60
4300401;Mecânica Estatistica;4;0;60
4302401;Mecânica Estatistica;4;0;60
4305006;Mecânica Estatistica II;4;0;60
4300305;Mecânica I;6;0;90
4302305;Mecânica I;4;0;60
4300306;Mecânica II;4;0;60
4302306;Mecânica II;4;0;60
4310232;Mecânica para Licenciatura em Matematica;4;0;60
4305001;Mecânica Quântica Avancada I;6;0;90
4305002;Mecânica Quântica Avancada II;6;0;90
4300403;Mecânica Quântica I;4;0;60
4302403;Mecânica Quântica I;4;0;60
4300404;Mecânica Quântica II;4;0;60
4302404;Mecânica Quântica II;4;0;60
4300331;Metodos computacionais em Fisica;4;0;60
4300225;Metodos da Fisica Teorica;4;0;60
4300257;Metodos de Fisica Teorica;4;0;60
4300233;Metodos Estatisticos em Fisica e Educacao;4;0;60
4300262;Metodos Estatisticos em Fisica Experimental;3;0;45
4300410;Metodos Experimentais Avancados em Fisica da Materia Condensada;4;0;60
4302503;Metodos Experimentais em Fisica dos Materiais;4;0;60
4305205;Microscopia de Forca Atômica e Tunelamento;5;0;75
4300490;Monografia para Licenciatura em Fisica;0;6;180
4303306;Oficina de Programacao para Fisicos;4;0;60
4300357;Oscilacoes e Ondas;2;0;30
4300160;otica;2;1;60
4300266;Particulas - a Danca da Materia e dos Campos;4;0;60
4300263;Pratica de Tratamento de Dados em Fisica Experimental;3;0;45
4300216;Praticas Avancadas da Informatica;6;0;90
4300163;Praticas de Atividades Fisica I;0;1;30
4300164;Praticas de Atividades Fisica II;0;1;30
4300390;Praticas em Ensino de Fisica;2;3;120
4300223;Probabilidade;4;0;60
4300424;Processamento de Informacao em Fisica Medica;4;0;60
4300456;Producao de Material Didatico;4;0;60
4300415;Projetos - ATPA;0;7;210
4300358;Propostas e Projetos para o Ensino de Fisica;4;1;90
4300374;Relatividade;2;1;60
4300421;Relatividade Restrita;4;0;60
4300321;Resolucao Numerica de Problemas de Fisica;0;4;120
4300407;Simulacao Computacional dos Materiais;4;0;60
4300224;Sintese e Aplicacoes de Processadores Digitais;3;0;45
4305326;Sistemas Dinâmicos nao Lineares;4;0;60
4300203;Tecnicas Basicas;3;0;45
4302504;Tecnicas de Caracterizacao de Materiais;4;0;60
4300435;Tecnicas Espectroscopicas em Biofisica Molecular;4;0;60
4300360;Tecnicas Experimentais em Fisica de Particulas Elementares;4;0;60
4300426;Tecnicas Experimentais em Fisica Nuclear;6;0;90
4300461;Tecnologia de Ensino de Fisica I;4;0;60
4300462;Tecnologia de Ensino de Fisica II;4;0;60
4300459;Tecnologias da Informacao e Comunicacao no Ensino de Fisica;4;0;60
4300332;Teoria de Sistemas Aplicada a Fisica;3;0;45
4300259;Termo-estatistica;4;1;90
4300308;Termodinâmica;4;0;60
4302308;Termodinâmica;4;0;60
4300206;Topicos Atuais em Fisica;2;0;30
4303501;Topicos Avancados em Fisica I;0;0;0
4303502;Topicos Avancados em Fisica II;0;0;0
4305103;Topicos avancados em tratamento estatistico de dados em fisica experimental;6;0;90
4303305;Topicos de Engenharia para Fisicos;3;0;45
4300353;Topicos de Historia da Fisica Classica;2;0;30
4300454;Topicos de Historia da Fisica Moderna;2;0;30
4303321;Topicos em Graficos para Fisicos;3;0;45
4300335;Transdutores;4;0;60
4300228;Tratamento Estatistico de dados em Fisica Experimental;4;0;60
4300431;Utilizacao de Feixes Iônicos para Caracterizacao de Materiais;4;0;60
7600047;A Fisica do Laser;4;0;60
7600100;Acustica Fisica;3;1;75
FCI0210;Acustica Fisica;3;1;75
7600064;Analise e Reconhecimento de Padroes;3;1;75
7600083;Aplicacoes Biotecnologicas de Conversao de Biomassa Vegetal;2;0;30
FCI0311;Arquitetura de Computadores I;4;0;60
FCM0705;Arquitetura de Computadores II;4;0;60
7600029;Astrofisica Moderna;3;1;75
7600120;Astronomia e Astrofisica;4;0;60
FCI0127;Astronomia e Astrofisica;4;0;60
FCI0139;Biofisica;3;0;45
7600078;Biologia Celular;3;0;45
7600077;Biologia Molecular;4;0;60
7600079;Biologia Molecular Computacional;3;1;75
FCI0760;Biologia Molecular Computacional;4;0;60
FCI0730;Biologia Molecular e Celular I;4;0;60
FCI0710;Biologia Molecular e Celular II;4;0;60
7600080;Biologia Molecular Estrutural;4;0;60
FCI0750;Biologia Molecular Estrutural;4;0;60
7600084;Biologia Sintetica e de Sistemas;3;0;45
FCI0780;Biomateriais e Biossensores;4;0;60
FCM0611;Desenho optico;6;0;90
7600044;Design optico;4;0;60
FCI0230;Dinâmica Nao Linear;4;0;60
7600011;Direcionamento Academico I;2;0;30
7600012;Direcionamento Academico II;2;0;30
FCM0632;Dispositivos opticos;3;0;45
7600021;Eletromagnetismo;4;1;90
FCI0752;Eletromagnetismo;6;0;90
